<http://www.wikidata.org/entity/Q1824674> 40 "league cup"@en . 
<http://www.wikidata.org/entity/Q178048> 40 "bus"@en . 
<http://www.wikidata.org/entity/Q1774249> 40 "climbing techniques"@en . 
<http://www.wikidata.org/entity/Q167172> 40 "stereotype"@en . 
<http://www.wikidata.org/entity/Q16266378> 40 "serial murder"@en . 
<http://www.wikidata.org/entity/Q16152241> 40 "Manchester City Council election"@en . 
<http://www.wikidata.org/entity/Q1569856> 40 "lunar deity"@en . 
<http://www.wikidata.org/entity/Q1515229> 40 "NASCAR All Star Race"@en . 
<http://www.wikidata.org/entity/Q1505897> 40 "NASCAR Cup Series at Michigan (June race)"@en . 
<http://www.wikidata.org/entity/Q1491746> 40 "galaxy group"@en . 
<http://www.wikidata.org/entity/Q1384417> 40 "experimental aircraft"@en . 
<http://www.wikidata.org/entity/Q1372202> 40 "isotope of cobalt"@en . 
<http://www.wikidata.org/entity/Q1321353> 40 "isotope of mercury"@en . 
<http://www.wikidata.org/entity/Q1226318> 40 "diner"@en . 
<http://www.wikidata.org/entity/Q12056846> 40 "national seal"@en . 
<http://www.wikidata.org/entity/Q11620651> 40 "bridge failure"@en . 
<http://www.wikidata.org/entity/Q115305900> 40 "large language model"@en . 
<http://www.wikidata.org/entity/Q11000047> 40 "health system"@en . 
<http://www.wikidata.org/entity/Q10862618> 40 "mountain saddle"@en . 
<http://www.wikidata.org/entity/Q1075310> 40 "sailboat"@en . 
<http://www.wikidata.org/entity/Q1044361> 40 "Feistel cipher"@en . 
<http://www.wikidata.org/entity/Q10376408> 40 "mathematical symbol"@en . 
<http://www.wikidata.org/entity/Q97368680> 39 "police raid"@en . 
<http://www.wikidata.org/entity/Q918448> 39 "denomination"@en . 
<http://www.wikidata.org/entity/Q870> 39 "train"@en . 
<http://www.wikidata.org/entity/Q833913> 39 "Sufi lodge"@en . 
<http://www.wikidata.org/entity/Q8030526> 39 "City of Wolverhampton Council election"@en . 
<http://www.wikidata.org/entity/Q7999562> 39 "Wigan Metropolitan Borough Council election"@en . 
<http://www.wikidata.org/entity/Q7888976> 39 "United Nations resolution on Abkhazia"@en . 
<http://www.wikidata.org/entity/Q785466> 39 "isotope of indium"@en . 
<http://www.wikidata.org/entity/Q781402> 39 "piyyut"@en . 
<http://www.wikidata.org/entity/Q7687464> 39 "Tasmanian Legislative Council electoral division"@en . 
<http://www.wikidata.org/entity/Q7604699> 39 "statutory board of the Singapore Government"@en . 
<http://www.wikidata.org/entity/Q7603694> 39 "state government of the United States"@en . 
<http://www.wikidata.org/entity/Q7569532> 39 "Southend-on-Sea City Council election"@en . 
<http://www.wikidata.org/entity/Q7492800> 39 "Sheffield City Council election"@en . 
<http://www.wikidata.org/entity/Q746958> 39 "NASCAR Cup races at Watkins Glen"@en . 
<http://www.wikidata.org/entity/Q7380012> 39 "running club"@en . 
<http://www.wikidata.org/entity/Q7368619> 39 "Rosenwald School"@en . 
<http://www.wikidata.org/entity/Q7251276> 39 "protected area of Kyrgyzstan"@en . 
<http://www.wikidata.org/entity/Q721830> 39 "subscription television"@en . 
<http://www.wikidata.org/entity/Q7137435> 39 "parish council"@en . 
<http://www.wikidata.org/entity/Q7096323> 39 "open-access repository"@en . 
<http://www.wikidata.org/entity/Q687521> 39 "isotope of tin"@en . 
<http://www.wikidata.org/entity/Q678116> 39 "government-in-exile"@en . 
<http://www.wikidata.org/entity/Q66736191> 39 "ground forces unit"@en . 
<http://www.wikidata.org/entity/Q615810> 39 "water castle"@en . 
<http://www.wikidata.org/entity/Q606986> 39 "isotope of xenon"@en . 
<http://www.wikidata.org/entity/Q60047> 39 "mukim of Brunei Darussalam"@en . 
<http://www.wikidata.org/entity/Q583152> 39 "neutrino detector"@en . 
<http://www.wikidata.org/entity/Q56291528> 39 "state order"@en . 
<http://www.wikidata.org/entity/Q549767> 39 "isotope of samarium"@en . 
<http://www.wikidata.org/entity/Q549728> 39 "isotope of praseodymium"@en . 
<http://www.wikidata.org/entity/Q5100735> 39 "Chinese clothing"@en . 
<http://www.wikidata.org/entity/Q496539> 39 "state of South Sudan"@en . 
<http://www.wikidata.org/entity/Q4954788> 39 "City of Bradford Metropolitan District Council election"@en . 
<http://www.wikidata.org/entity/Q494978> 39 "special economic zone"@en . 
<http://www.wikidata.org/entity/Q4861943> 39 "Barnsley Metropolitan Borough Council election"@en . 
<http://www.wikidata.org/entity/Q4839801> 39 "backup software"@en . 
<http://www.wikidata.org/entity/Q483639> 39 "cloud computing"@en . 
<http://www.wikidata.org/entity/Q46857> 39 "scientific method"@en . 
<http://www.wikidata.org/entity/Q431569> 39 "Eastbourne International"@en . 
<http://www.wikidata.org/entity/Q408891> 39 "scientific law"@en . 
<http://www.wikidata.org/entity/Q382780> 39 "Nandi Award"@en . 
<http://www.wikidata.org/entity/Q368860> 39 "Internationaux de Strasbourg"@en . 
<http://www.wikidata.org/entity/Q3586944> 39 "Manitoba general election"@en . 
<http://www.wikidata.org/entity/Q340169> 39 "communications media"@en . 
<http://www.wikidata.org/entity/Q3395377> 39 "ancient monument"@en . 
<http://www.wikidata.org/entity/Q3301053> 39 "consolidated city-county"@en . 
<http://www.wikidata.org/entity/Q32350958> 39 "bingo hall"@en . 
<http://www.wikidata.org/entity/Q3175539> 39 "functional urban area"@en . 
<http://www.wikidata.org/entity/Q299706> 39 "Pacific Coast Championships"@en . 
<http://www.wikidata.org/entity/Q27493> 39 "working group"@en . 
<http://www.wikidata.org/entity/Q26553> 39 "child sexual abuse"@en . 
<http://www.wikidata.org/entity/Q2578249> 39 "cabinet of Israel"@en . 
<http://www.wikidata.org/entity/Q2555200> 39 "isotope of barium"@en . 
<http://www.wikidata.org/entity/Q25391> 39 "dune"@en . 
<http://www.wikidata.org/entity/Q2478386> 39 "legal system"@en . 
<http://www.wikidata.org/entity/Q24638> 39 "isotope of caesium"@en . 
<http://www.wikidata.org/entity/Q2259176> 39 "common land"@en . 
<http://www.wikidata.org/entity/Q214190> 39 "battlecruiser"@en . 
<http://www.wikidata.org/entity/Q209680> 39 "sutra"@en . 
<http://www.wikidata.org/entity/Q2074370> 39 "minehunter"@en . 
<http://www.wikidata.org/entity/Q206984> 39 "Billie Jean King Cup"@en . 
<http://www.wikidata.org/entity/Q203958> 39 "reflection nebula"@en . 
<http://www.wikidata.org/entity/Q19757> 39 "Roman theatre"@en . 
<http://www.wikidata.org/entity/Q1886349> 39 "logo"@en . 
<http://www.wikidata.org/entity/Q181593> 39 "sorting algorithm"@en . 
<http://www.wikidata.org/entity/Q180997> 39 "post mill"@en . 
<http://www.wikidata.org/entity/Q1797194> 39 "arts district"@en . 
<http://www.wikidata.org/entity/Q17951> 39 "jargon"@en . 
<http://www.wikidata.org/entity/Q1785609> 39 "international relations theory"@en . 
<http://www.wikidata.org/entity/Q178512> 39 "public transport"@en . 
<http://www.wikidata.org/entity/Q1774898> 39 "clinic"@en . 
<http://www.wikidata.org/entity/Q1581130> 39 "full-rigged ship"@en . 
<http://www.wikidata.org/entity/Q1377841> 39 "isotope of cerium"@en . 
<http://www.wikidata.org/entity/Q1373385> 39 "isotope of silver"@en . 
<http://www.wikidata.org/entity/Q1350697> 39 "National Film Awards"@en . 
<http://www.wikidata.org/entity/Q1342434> 39 "Spanish solution"@en . 
<http://www.wikidata.org/entity/Q131376155> 39 "Directorate-General of the European Commission"@en . 
<http://www.wikidata.org/entity/Q1229071> 39 "motif"@en . 
<http://www.wikidata.org/entity/Q12277> 39 "arch"@en . 
<http://www.wikidata.org/entity/Q11288> 39 "web server"@en . 
<http://www.wikidata.org/entity/Q1128637> 39 "national symbol"@en . 
<http://www.wikidata.org/entity/Q111309501> 39 "Anglican province"@en . 
<http://www.wikidata.org/entity/Q11019> 39 "machine"@en . 
<http://www.wikidata.org/entity/Q1094196> 39 "national road in Poland"@en . 
<http://www.wikidata.org/entity/Q1075664> 39 "port of entry"@en . 
<http://www.wikidata.org/entity/Q1069932> 39 "oceanic basin"@en . 
<http://www.wikidata.org/entity/Q1061648> 39 "sovereign wealth fund"@en . 
<http://www.wikidata.org/entity/Q9102> 38 "Monaco Grand Prix"@en . 
<http://www.wikidata.org/entity/Q897403> 38 "language school"@en . 
<http://www.wikidata.org/entity/Q874411> 38 "browser extension"@en . 
<http://www.wikidata.org/entity/Q82137> 38 "broch"@en . 
<http://www.wikidata.org/entity/Q80877> 38 "nuclear reactor"@en . 
<http://www.wikidata.org/entity/Q8027003> 38 "Wirral Metropolitan Borough Council election"@en . 
<http://www.wikidata.org/entity/Q7927899> 38 "video compression format"@en . 
<http://www.wikidata.org/entity/Q765289> 38 "semiprime"@en . 
<http://www.wikidata.org/entity/Q7618182> 38 "Stockport Metropolitan Borough Council election"@en . 
<http://www.wikidata.org/entity/Q746310> 38 "stave church"@en . 
<http://www.wikidata.org/entity/Q740437> 38 "pinacotheca"@en . 
<http://www.wikidata.org/entity/Q7354086> 38 "Rochford District Council election"@en . 
<http://www.wikidata.org/entity/Q735160> 38 "crude drug"@en . 
<http://www.wikidata.org/entity/Q7335033> 38 "ringwork castle"@en . 
<http://www.wikidata.org/entity/Q722604> 38 "reliquary"@en . 
<http://www.wikidata.org/entity/Q7189713> 38 "physiological condition"@en . 
<http://www.wikidata.org/entity/Q697175> 38 "launch vehicle"@en . 
<http://www.wikidata.org/entity/Q690175> 38 "mal\u02BCakh"@en . 
<http://www.wikidata.org/entity/Q690175> 38 "angel in Judaism"@en . 
<http://www.wikidata.org/entity/Q623319> 38 "mesa"@en . 
<http://www.wikidata.org/entity/Q6027980> 38 "industrial region"@en . 
<http://www.wikidata.org/entity/Q5658992> 38 "Harlow District Council election"@en . 
<http://www.wikidata.org/entity/Q550394> 38 "isotope of promethium"@en . 
<http://www.wikidata.org/entity/Q549792> 38 "isotope of europium"@en . 
<http://www.wikidata.org/entity/Q549744> 38 "isotope of neodymium"@en . 
<http://www.wikidata.org/entity/Q5383482> 38 "episcopal palace"@en . 
<http://www.wikidata.org/entity/Q532166> 38 "Vuelta a Andaluc\u00EDa"@en . 
<http://www.wikidata.org/entity/Q5227556> 38 "date and time notation"@en . 
<http://www.wikidata.org/entity/Q5189488> 38 "Crown corporation"@en . 
<http://www.wikidata.org/entity/Q5151487> 38 "comedy festival"@en . 
<http://www.wikidata.org/entity/Q5142121> 38 "Colchester City Council election"@en . 
<http://www.wikidata.org/entity/Q5098> 38 "province of Indonesia"@en . 
<http://www.wikidata.org/entity/Q4961802> 38 "Brentwood Borough Council election"@en . 
<http://www.wikidata.org/entity/Q47272186> 38 "headquarters"@en . 
<http://www.wikidata.org/entity/Q461183> 38 "text corpus"@en . 
<http://www.wikidata.org/entity/Q4294273> 38 "Constituent Department of the State Council"@en . 
<http://www.wikidata.org/entity/Q42240> 38 "research"@en . 
<http://www.wikidata.org/entity/Q4157074> 38 "boundary delimitation"@en . 
<http://www.wikidata.org/entity/Q372934> 38 "glacial erratic"@en . 
<http://www.wikidata.org/entity/Q3536928> 38 "free trade agreement"@en . 
<http://www.wikidata.org/entity/Q3533467> 38 "group action"@en . 
<http://www.wikidata.org/entity/Q350495> 38 "barrage"@en . 
<http://www.wikidata.org/entity/Q326561> 38 "fishing trawler"@en . 
<http://www.wikidata.org/entity/Q3046190> 38 "ESPY Awards"@en . 
<http://www.wikidata.org/entity/Q2954343> 38 "South American Junior Championships in Athletics"@en . 
<http://www.wikidata.org/entity/Q2865305> 38 "trading company"@en . 
<http://www.wikidata.org/entity/Q28222179> 38 "United States presidential election in West Virginia"@en . 
<http://www.wikidata.org/entity/Q2601071> 38 "royal yacht"@en . 
<http://www.wikidata.org/entity/Q2540532> 38 "ice stream"@en . 
<http://www.wikidata.org/entity/Q253326> 38 "cadastral municipality"@en . 
<http://www.wikidata.org/entity/Q25056658> 38 "Government Council of Luxembourg"@en . 
<http://www.wikidata.org/entity/Q20669447> 38 "public inquiry"@en . 
<http://www.wikidata.org/entity/Q20097897> 38 "sea fort"@en . 
<http://www.wikidata.org/entity/Q190107> 38 "weather station"@en . 
<http://www.wikidata.org/entity/Q1860467> 38 "province of Greece"@en . 
<http://www.wikidata.org/entity/Q1777138> 38 "race track"@en . 
<http://www.wikidata.org/entity/Q171341> 38 "almanac"@en . 
<http://www.wikidata.org/entity/Q17035426> 38 "Welwyn Hatfield Borough Council election"@en . 
<http://www.wikidata.org/entity/Q16985514> 38 "Broxbourne Borough Council election"@en . 
<http://www.wikidata.org/entity/Q161981> 38 "Tata Steel Chess Tournament"@en . 
<http://www.wikidata.org/entity/Q1617851> 38 "high-speed craft"@en . 
<http://www.wikidata.org/entity/Q1501336> 38 "truth and reconciliation commission"@en . 
<http://www.wikidata.org/entity/Q1408286> 38 "production process"@en . 
<http://www.wikidata.org/entity/Q1398821> 38 "rule of thumb"@en . 
<http://www.wikidata.org/entity/Q1372384> 38 "isotope of lead"@en . 
<http://www.wikidata.org/entity/Q1341811> 38 "astrophysical maser"@en . 
<http://www.wikidata.org/entity/Q1307796> 38 "NASCAR Cup Series Championship Race"@en . 
<http://www.wikidata.org/entity/Q1190435> 38 "isotope of tellurium"@en . 
<http://www.wikidata.org/entity/Q1155622> 38 "slave rebellion"@en . 
<http://www.wikidata.org/entity/Q1143371> 38 "cession"@en . 
<http://www.wikidata.org/entity/Q1129398> 38 "fan convention"@en . 
<http://www.wikidata.org/entity/Q112110> 38 "emblem"@en . 
<http://www.wikidata.org/entity/Q1066288> 38 "figurine"@en . 
<http://www.wikidata.org/entity/Q105131> 38 "hotspot"@en . 
<http://www.wikidata.org/entity/Q105131> 38 "Hot spot"@en . 
<http://www.wikidata.org/entity/Q1046763> 38 "matsuri"@en . 
<http://www.wikidata.org/entity/Q1021488> 38 "community foundation"@en . 
<http://www.wikidata.org/entity/Q96080490> 37 "sheriff's office"@en . 
<http://www.wikidata.org/entity/Q92383> 37 "ringfort"@en . 
<http://www.wikidata.org/entity/Q9019918> 37 "endorheic lake"@en . 
<http://www.wikidata.org/entity/Q867707> 37 "special function"@en . 
<http://www.wikidata.org/entity/Q845169> 37 "high-mass X-ray binary"@en . 
<http://www.wikidata.org/entity/Q826038> 37 "Boston Marathon"@en . 
<http://www.wikidata.org/entity/Q7615445> 37 "Stevenage Borough Council election"@en . 
<http://www.wikidata.org/entity/Q75848> 37 "gated community"@en . 
<http://www.wikidata.org/entity/Q7495728> 37 "shiyakha"@en . 
<http://www.wikidata.org/entity/Q712378> 37 "organ"@en . 
<http://www.wikidata.org/entity/Q7055593> 37 "North Hertfordshire District Council election"@en . 
<http://www.wikidata.org/entity/Q6658347> 37 "Liverpool City Council election"@en . 
<http://www.wikidata.org/entity/Q6551208> 37 "City of Lincoln Council election"@en . 
<http://www.wikidata.org/entity/Q643292> 37 "NATO summit"@en . 
<http://www.wikidata.org/entity/Q618198> 37 "isotope of erbium"@en . 
<http://www.wikidata.org/entity/Q60994492> 37 "amatsukami"@en . 
<http://www.wikidata.org/entity/Q6065673> 37 "Ipswich Borough Council election"@en . 
<http://www.wikidata.org/entity/Q558892> 37 "isotope of terbium"@en . 
<http://www.wikidata.org/entity/Q5508804> 37 "functional constituency of Hong Kong"@en . 
<http://www.wikidata.org/entity/Q5177126> 37 "county of Victoria"@en . 
<http://www.wikidata.org/entity/Q5061188> 37 "house of culture"@en . 
<http://www.wikidata.org/entity/Q5025632> 37 "Cambridge City Council election"@en . 
<http://www.wikidata.org/entity/Q4867320> 37 "Basildon Borough Council election"@en . 
<http://www.wikidata.org/entity/Q483677> 37 "pseudoscience"@en . 
<http://www.wikidata.org/entity/Q477248> 37 "pastry"@en . 
<http://www.wikidata.org/entity/Q47168> 37 "county of the United States"@en . 
<http://www.wikidata.org/entity/Q467033> 37 "feud"@en . 
<http://www.wikidata.org/entity/Q466737> 37 "isotope of holmium"@en . 
<http://www.wikidata.org/entity/Q466147> 37 "isotope of hafnium"@en . 
<http://www.wikidata.org/entity/Q4364290> 37 "repair ship"@en . 
<http://www.wikidata.org/entity/Q424598> 37 "display typeface"@en . 
<http://www.wikidata.org/entity/Q399495> 37 "standard language"@en . 
<http://www.wikidata.org/entity/Q3918368> 37 "agricultural show"@en . 
<http://www.wikidata.org/entity/Q3788231> 37 "municipal government in Canada"@en . 
<http://www.wikidata.org/entity/Q33002955> 37 "knowledge graph"@en . 
<http://www.wikidata.org/entity/Q317671> 37 "botnet"@en . 
<http://www.wikidata.org/entity/Q3141478> 37 "comarca of Andalusia"@en . 
<http://www.wikidata.org/entity/Q29197> 37 "season premiere"@en . 
<http://www.wikidata.org/entity/Q29171> 37 "infantry"@en . 
<http://www.wikidata.org/entity/Q28223> 37 "isotope of thallium"@en . 
<http://www.wikidata.org/entity/Q28222066> 37 "United States presidential election in Nevada"@en . 
<http://www.wikidata.org/entity/Q28222001> 37 "United States presidential election in Kansas"@en . 
<http://www.wikidata.org/entity/Q280739> 37 "Dover 400"@en . 
<http://www.wikidata.org/entity/Q272937> 37 "treasure"@en . 
<http://www.wikidata.org/entity/Q2623243> 37 "conceptual model"@en . 
<http://www.wikidata.org/entity/Q255478> 37 "isotope of scandium"@en . 
<http://www.wikidata.org/entity/Q2438541> 37 "manner of death"@en . 
<http://www.wikidata.org/entity/Q238602> 37 "Pocono 325"@en . 
<http://www.wikidata.org/entity/Q2382953> 37 "Ms. Olympia"@en . 
<http://www.wikidata.org/entity/Q2326815> 37 "municipal library"@en . 
<http://www.wikidata.org/entity/Q1949963> 37 "statistic"@en . 
<http://www.wikidata.org/entity/Q19020> 37 "Academy Awards"@en . 
<http://www.wikidata.org/entity/Q184554> 37 "orogeny"@en . 
<http://www.wikidata.org/entity/Q1806785> 37 "cinder cone"@en . 
<http://www.wikidata.org/entity/Q1774662> 37 "logic puzzle"@en . 
<http://www.wikidata.org/entity/Q1716850> 37 "submarine tender"@en . 
<http://www.wikidata.org/entity/Q1661080> 37 "small press"@en . 
<http://www.wikidata.org/entity/Q1630622> 37 "drinking fountain"@en . 
<http://www.wikidata.org/entity/Q1501212> 37 "pizzeria"@en . 
<http://www.wikidata.org/entity/Q149010> 37 "trilogy"@en . 
<http://www.wikidata.org/entity/Q1408475> 37 "fortified house"@en . 
<http://www.wikidata.org/entity/Q13883136> 37 "foundry"@en . 
<http://www.wikidata.org/entity/Q1330776> 37 "isotope of gold"@en . 
<http://www.wikidata.org/entity/Q1321542> 37 "isotope of cadmium"@en . 
<http://www.wikidata.org/entity/Q130019> 37 "carbon star"@en . 
<http://www.wikidata.org/entity/Q12916> 37 "real number"@en . 
<http://www.wikidata.org/entity/Q1284645> 37 "edict"@en . 
<http://www.wikidata.org/entity/Q12783> 37 "English garden"@en . 
<http://www.wikidata.org/entity/Q12497663> 37 "psalm"@en . 
<http://www.wikidata.org/entity/Q1241025> 37 "research group"@en . 
<http://www.wikidata.org/entity/Q1208453> 37 "isotope of iodine"@en . 
<http://www.wikidata.org/entity/Q1191035> 37 "Mahayana sutra"@en . 
<http://www.wikidata.org/entity/Q1191035> 37 "\u0F50\u0F7A\u0F42\u0F0B\u0F46\u0F7A\u0F53\u0F0B\u0F42\u0FB1\u0F72\u0F0B\u0F58\u0F51\u0F7C\u0F0D"@en . 
<http://www.wikidata.org/entity/Q11741558> 37 "Encke-type comet"@en . 
<http://www.wikidata.org/entity/Q1152354> 37 "Orders, decorations, and medals of Nazi Germany"@en . 
<http://www.wikidata.org/entity/Q1104922> 37 "Group representation constituency"@en . 
<http://www.wikidata.org/entity/Q1064063> 37 "private railway"@en . 
<http://www.wikidata.org/entity/Q928667> 36 "orbiter"@en . 
<http://www.wikidata.org/entity/Q921099> 36 "boundary marker"@en . 
<http://www.wikidata.org/entity/Q906441> 36 "San Diego Open"@en . 
<http://www.wikidata.org/entity/Q860676> 36 "image viewer"@en . 
<http://www.wikidata.org/entity/Q832107> 36 "Imperial election (Holy Roman Empire)"@en . 
<http://www.wikidata.org/entity/Q7840044> 36 "triangle-free graph"@en . 
<http://www.wikidata.org/entity/Q781549> 36 "megachurch"@en . 
<http://www.wikidata.org/entity/Q777342> 36 "cognomen"@en . 
<http://www.wikidata.org/entity/Q764285> 36 "chemical property"@en . 
<http://www.wikidata.org/entity/Q7592288> 36 "St Albans City and District Council election"@en . 
<http://www.wikidata.org/entity/Q736812> 36 "isotope of antimony"@en . 
<http://www.wikidata.org/entity/Q6686945> 36 "wiki software"@en . 
<http://www.wikidata.org/entity/Q618193> 36 "isotope of thulium"@en . 
<http://www.wikidata.org/entity/Q5996900> 36 "internment camp"@en . 
<http://www.wikidata.org/entity/Q558574> 36 "isotope of dysprosium"@en . 
<http://www.wikidata.org/entity/Q549805> 36 "isotope of gadolinium"@en . 
<http://www.wikidata.org/entity/Q5470028> 36 "formation"@en . 
<http://www.wikidata.org/entity/Q5448077> 36 "figure skating season"@en . 
<http://www.wikidata.org/entity/Q5383887> 36 "Epping Forest District Council election"@en . 
<http://www.wikidata.org/entity/Q5290181> 36 "domestic association football season"@en . 
<http://www.wikidata.org/entity/Q5261535> 36 "Derby City Council election"@en . 
<http://www.wikidata.org/entity/Q5167149> 36 "cooking school"@en . 
<http://www.wikidata.org/entity/Q5021202> 36 "California ballot proposition"@en . 
<http://www.wikidata.org/entity/Q4814017> 36 "division of Pakistan"@en . 
<http://www.wikidata.org/entity/Q477202> 36 "cryptographic hash function"@en . 
<http://www.wikidata.org/entity/Q47451145> 36 "tale type"@en . 
<http://www.wikidata.org/entity/Q4343> 36 "sound card"@en . 
<http://www.wikidata.org/entity/Q3399338> 36 "science fiction magazine"@en . 
<http://www.wikidata.org/entity/Q336> 36 "science"@en . 
<http://www.wikidata.org/entity/Q3177859> 36 "dedicated deck card game"@en . 
<http://www.wikidata.org/entity/Q2932373> 36 "Cabinet of New Zealand"@en . 
<http://www.wikidata.org/entity/Q2916980> 36 "unit of energy"@en . 
<http://www.wikidata.org/entity/Q28221992> 36 "United States presidential election in Iowa"@en . 
<http://www.wikidata.org/entity/Q2500708> 36 "isotope of tantalum"@en . 
<http://www.wikidata.org/entity/Q24039269> 36 "Reading Borough Council election"@en . 
<http://www.wikidata.org/entity/Q22731> 36 "stone"@en . 
<http://www.wikidata.org/entity/Q216048> 36 "team sport"@en . 
<http://www.wikidata.org/entity/Q2120466> 36 "pontifical university"@en . 
<http://www.wikidata.org/entity/Q210815> 36 "military police"@en . 
<http://www.wikidata.org/entity/Q19529> 36 "isotope of iridium"@en . 
<http://www.wikidata.org/entity/Q193071> 36 "lowland"@en . 
<http://www.wikidata.org/entity/Q192601> 36 "oppidum"@en . 
<http://www.wikidata.org/entity/Q188725> 36 "ligature"@en . 
<http://www.wikidata.org/entity/Q184651> 36 "toxin"@en . 
<http://www.wikidata.org/entity/Q183770> 36 "Christian creed"@en . 
<http://www.wikidata.org/entity/Q1784409> 36 "New Gods"@en . 
<http://www.wikidata.org/entity/Q1640829> 36 "hypercoaster"@en . 
<http://www.wikidata.org/entity/Q1531518> 36 "military ordinariate"@en . 
<http://www.wikidata.org/entity/Q1531349> 36 "outline"@en . 
<http://www.wikidata.org/entity/Q1505910> 36 "Toyota/Save Mart 350"@en . 
<http://www.wikidata.org/entity/Q130954> 36 "Parkway"@en . 
<http://www.wikidata.org/entity/Q12719646> 36 "pond"@en . 
<http://www.wikidata.org/entity/Q123266> 36 "district of Albania"@en . 
<http://www.wikidata.org/entity/Q1194788> 36 "Thomas Cup"@en . 
<http://www.wikidata.org/entity/Q1190207> 36 "isotope of osmium"@en . 
<http://www.wikidata.org/entity/Q10861387> 36 "sushi-ya"@en . 
<http://www.wikidata.org/entity/Q1074158> 36 "educational software"@en . 
<http://www.wikidata.org/entity/Q1071351> 36 "Japanese motorcycle Grand Prix"@en . 
<http://www.wikidata.org/entity/Q1070669> 36 "airshow"@en . 
<http://www.wikidata.org/entity/Q1055307> 36 "fictional technology"@en . 
<http://www.wikidata.org/entity/Q104450895> 36 "variants of SARS-CoV-2"@en . 
<http://www.wikidata.org/entity/Q905666> 35 "LA Women's Tennis Championships"@en . 
<http://www.wikidata.org/entity/Q852031> 35 "center of population"@en . 
<http://www.wikidata.org/entity/Q828485> 35 "prefecture of Togo"@en . 
<http://www.wikidata.org/entity/Q8217193> 35 "subdialect"@en . 
<http://www.wikidata.org/entity/Q792425> 35 "large igneous province"@en . 
<http://www.wikidata.org/entity/Q77872752> 35 "physics experiment"@en . 
<http://www.wikidata.org/entity/Q766277> 35 "comarque of the Valencian Community"@en . 
<http://www.wikidata.org/entity/Q758871> 35 "audio coding format"@en . 
<http://www.wikidata.org/entity/Q7569793> 35 "Southern Conference Baseball Tournament"@en . 
<http://www.wikidata.org/entity/Q756780> 35 "Roman colony"@en . 
<http://www.wikidata.org/entity/Q745877> 35 "credit union"@en . 
<http://www.wikidata.org/entity/Q732948> 35 "society of apostolic life"@en . 
<http://www.wikidata.org/entity/Q7315424> 35 "concert residency"@en . 
<http://www.wikidata.org/entity/Q727373> 35 "isotope of nickel"@en . 
<http://www.wikidata.org/entity/Q697279> 35 "petition"@en . 
<http://www.wikidata.org/entity/Q693661> 35 "Atlanta 500"@en . 
<http://www.wikidata.org/entity/Q6635> 35 "resonant trans-Neptunian object"@en . 
<http://www.wikidata.org/entity/Q639244> 35 "UCI Track Cycling World Championships"@en . 
<http://www.wikidata.org/entity/Q6311682> 35 "canal junction"@en . 
<http://www.wikidata.org/entity/Q620035> 35 "apostolic constitution"@en . 
<http://www.wikidata.org/entity/Q618200> 35 "isotope of lutetium"@en . 
<http://www.wikidata.org/entity/Q618142> 35 "isotope of ytterbium"@en . 
<http://www.wikidata.org/entity/Q595523> 35 "notion"@en . 
<http://www.wikidata.org/entity/Q568041> 35 "universal bank"@en . 
<http://www.wikidata.org/entity/Q56670402> 35 "prison for women"@en . 
<http://www.wikidata.org/entity/Q549775> 35 "isotope of tungsten"@en . 
<http://www.wikidata.org/entity/Q511355> 35 "television studio"@en . 
<http://www.wikidata.org/entity/Q493386> 35 "friendly match"@en . 
<http://www.wikidata.org/entity/Q474090> 35 "narrative poetry"@en . 
<http://www.wikidata.org/entity/Q47092> 35 "rape"@en . 
<http://www.wikidata.org/entity/Q451152> 35 "Am star"@en . 
<http://www.wikidata.org/entity/Q445741> 35 "historic road"@en . 
<http://www.wikidata.org/entity/Q4431094> 35 "library special collection"@en . 
<http://www.wikidata.org/entity/Q427926> 35 "market cross"@en . 
<http://www.wikidata.org/entity/Q371174> 35 "gesture"@en . 
<http://www.wikidata.org/entity/Q36524> 35 "authority file"@en . 
<http://www.wikidata.org/entity/Q361909> 35 "Republican National Convention"@en . 
<http://www.wikidata.org/entity/Q3244907> 35 "standardized test"@en . 
<http://www.wikidata.org/entity/Q30612> 35 "clinical trial"@en . 
<http://www.wikidata.org/entity/Q30503704> 35 "graph algorithm"@en . 
<http://www.wikidata.org/entity/Q28232> 35 "isotope of rhenium"@en . 
<http://www.wikidata.org/entity/Q28222060> 35 "United States presidential election in Nebraska"@en . 
<http://www.wikidata.org/entity/Q249083> 35 "asteroid family"@en . 
<http://www.wikidata.org/entity/Q2463705> 35 "Special Protection Area"@en . 
<http://www.wikidata.org/entity/Q2459045> 35 "granite dome"@en . 
<http://www.wikidata.org/entity/Q2324556> 35 "state media"@en . 
<http://www.wikidata.org/entity/Q225056> 35 "isotope of technetium"@en . 
<http://www.wikidata.org/entity/Q223722> 35 "abundant number"@en . 
<http://www.wikidata.org/entity/Q2151621> 35 "energy industry"@en . 
<http://www.wikidata.org/entity/Q201676> 35 "funeral"@en . 
<http://www.wikidata.org/entity/Q193518> 35 "sabotage"@en . 
<http://www.wikidata.org/entity/Q1934961> 35 "dark ride"@en . 
<http://www.wikidata.org/entity/Q186361> 35 "punishment"@en . 
<http://www.wikidata.org/entity/Q184932> 35 "grammatical mood"@en . 
<http://www.wikidata.org/entity/Q1761572> 35 "barrio"@en . 
